src_SA1_7DIG16,nbr_SA1_7DIG16
1148203,1148259
1148203,1148249
1148203,1148233
1148203,1148248
1148203,1148202
1148203,1148214
1148203,1148261
1148203,1148262
1148203,1148234
1148203,1131802
1148203,1130818
1148205,1148212
1148205,1148206
1148205,1148213
1148205,1148226
1148205,1148257
1148205,1148258
1148206,1158805
1148206,1158819
1148206,1148210
1148206,1148212
1148206,1148205
1148206,1148213
1148207,1148237
1148207,1148222
1148207,1148221
1148207,1148254
1148207,1148224
1148207,1148225
1148207,1148255
1148207,1148212
1148208,1148245
1148208,1148251
1148208,1148232
1148208,1148254
1148208,1148255
1148208,1148249
1148208,1148233
1148209,1148239
1148209,1148220
1148209,1148223
1148209,1148250
1148209,1148238
1148210,1158819
1148210,1158810
1148210,1148237
1148210,1148211
1148210,1148229
1148210,1148212
1148210,1148206
1148211,1148237
1148211,1148229
1148211,1148210
1148212,1148237
1148212,1148210
1148212,1148225
1148212,1148207
1148212,1148205
1148212,1148206
1148212,1148257
1148213,1158805
1148213,1158819
1148213,1148205
1148213,1148206
1148213,1148226
1148214,1148203
1148214,1148224
1148214,1148225
1148214,1148248
1148214,1148202
1148214,1148215
1148214,1148260
1148215,1148224
1148215,1148225
1148215,1148258
1148215,1148263
1148215,1148214
1148215,1148260
1148215,1148264
1148216,1148232
1148216,1148222
1148216,1148217
1148216,1148218
1148216,1148240
1148216,1148254
1148216,1148250
1148217,1148216
1148217,1148218
1148217,1148219
1148217,1148223
1148217,1148250
1148218,1148216
1148218,1148222
1148218,1148217
1148218,1148221
1148218,1148219
1148219,1148220
1148219,1148237
1148219,1148229
1148219,1148217
1148219,1148218
1148219,1148221
1148219,1148223
1148220,1148239
1148220,1148227
1148220,1148228
1148220,1148229
1148220,1148219
1148220,1148223
1148220,1148209
1148221,1148237
1148221,1148222
1148221,1148218
1148221,1148219
1148221,1148207
1148222,1148216
1148222,1148218
1148222,1148221
1148222,1148254
1148222,1148207
1148223,1148220
1148223,1148217
1148223,1148219
1148223,1148209
1148223,1148250
1148224,1148225
1148224,1148207
1148224,1148255
1148224,1148248
1148224,1148214
1148224,1148215
1148225,1148224
1148225,1148207
1148225,1148212
1148225,1148257
1148225,1148258
1148225,1148214
1148225,1148215
1148226,1158805
1148226,1148205
1148226,1148213
1148226,1148258
1148226,1148263
1148227,1158907
1148227,1148230
1148227,1148239
1148227,1148220
1148227,1148228
1148227,1148503
1148227,1158810
1148228,1148220
1148228,1148227
1148228,1158810
1148228,1148229
1148229,1158819
1148229,1148220
1148229,1148228
1148229,1158810
1148229,1148237
1148229,1148211
1148229,1148210
1148229,1148219
1148230,1148239
1148230,1148227
1148230,1148503
1148230,1148238
1148230,1148231
1148230,1148504
1148231,1148247
1148231,1148420
1148231,1148230
1148231,1148250
1148231,1148238
1148231,1148504
1148231,1148505
1148232,1148251
1148232,1148242
1148232,1148216
1148232,1148240
1148232,1148254
1148232,1148208
1148233,1148203
1148233,1148208
1148233,1148255
1148233,1148249
1148233,1148248
1148234,1148203
1148234,1148601
1148234,1148235
1148234,1148236
1148234,1148249
1148235,1148244
1148235,1148601
1148235,1148236
1148235,1148234
1148236,1148244
1148236,1148235
1148236,1148243
1148236,1148249
1148236,1148234
1148237,1148211
1148237,1148229
1148237,1148210
1148237,1148221
1148237,1148219
1148237,1148207
1148237,1148212
1148238,1148230
1148238,1148239
1148238,1148209
1148238,1148250
1148238,1148231
1148239,1148230
1148239,1148220
1148239,1148227
1148239,1148209
1148239,1148238
1148240,1148242
1148240,1148246
1148240,1148232
1148240,1148216
1148240,1148254
1148240,1148250
1148241,1148601
1148241,1148242
1148241,1148246
1148241,1148247
1148241,1148427
1148241,1148422
1148241,1148421
1148242,1148601
1148242,1148251
1148242,1148253
1148242,1148241
1148242,1148246
1148242,1148232
1148242,1148240
1148243,1148245
1148243,1148244
1148243,1148236
1148243,1148249
1148244,1148245
1148244,1148601
1148244,1148235
1148244,1148236
1148244,1148243
1148245,1148244
1148245,1148601
1148245,1148252
1148245,1148251
1148245,1148208
1148245,1148243
1148245,1148249
1148246,1148242
1148246,1148241
1148246,1148247
1148246,1148240
1148246,1148250
1148247,1148241
1148247,1148246
1148247,1148421
1148247,1148420
1148247,1148250
1148247,1148231
1148247,1148505
1148248,1148203
1148248,1148224
1148248,1148255
1148248,1148233
1148248,1148214
1148249,1148203
1148249,1148245
1148249,1148208
1148249,1148236
1148249,1148243
1148249,1148233
1148249,1148234
1148250,1148246
1148250,1148247
1148250,1148216
1148250,1148217
1148250,1148240
1148250,1148223
1148250,1148209
1148250,1148238
1148250,1148231
1148251,1148245
1148251,1148252
1148251,1148242
1148251,1148253
1148251,1148232
1148251,1148208
1148252,1148245
1148252,1148601
1148252,1148251
1148252,1148253
1148253,1148601
1148253,1148252
1148253,1148251
1148253,1148242
1148254,1148232
1148254,1148216
1148254,1148222
1148254,1148240
1148254,1148207
1148254,1148208
1148254,1148255
1148255,1148254
1148255,1148224
1148255,1148207
1148255,1148208
1148255,1148233
1148255,1148248
1148257,1148225
1148257,1148212
1148257,1148205
1148257,1148258
1148258,1148225
1148258,1148205
1148258,1148226
1148258,1148257
1148258,1148263
1148258,1148215
1148258,1148264
1148259,1148203
1148259,1148263
1148259,1148262
1148259,1130818
1148260,1148202
1148260,1148214
1148260,1148215
1148260,1148261
1148260,1148262
1148260,1148264
1148261,1148203
1148261,1148202
1148261,1148260
1148261,1148262
1148262,1148203
1148262,1148259
1148262,1148263
1148262,1148260
1148262,1148261
1148262,1148264
1148263,1158805
1148263,1148226
1148263,1148258
1148263,1148259
1148263,1148215
1148263,1148262
1148263,1148264
1148263,1130818
1148264,1148258
1148264,1148263
1148264,1148215
1148264,1148260
1148264,1148262
1148301,1158419
1148301,1158415
1148301,1147908
1148301,1147909
1148301,1148306
1148301,1147906
1148301,1148328
1148302,1148307
1148302,1148308
1148302,1148116
1148302,1148117
1148302,1148122
1148302,1148310
1148302,1148339
1148303,1148336
1148303,1148311
1148303,1148338
1148303,1148304
1148303,1148340
1148304,1148314
1148304,1148303
1148304,1148311
1148304,1148312
1148304,1148313
1148304,1148340
1148305,1148306
1148305,1148312
1148305,1148341
1148305,1148342
1148305,1148334
1148306,1158219
1148306,1158419
1148306,1158415
1148306,1148301
1148306,1148305
1148306,1148312
1148306,1148313
1148306,1148328
1148306,1148334
1148307,1148133
1148307,1158215
1148307,1148308
1148307,1158219
1148307,1148122
1148307,1148302
1148308,1148307
1148308,1148309
1148308,1158219
1148308,1148314
1148308,1148302
1148308,1148310
1148309,1148308
1148309,1148314
1148309,1148311
1148309,1148310
1148310,1148309
1148310,1148308
1148310,1148311
1148310,1148338
1148310,1148302
1148310,1148339
1148311,1148309
1148311,1148314
1148311,1148303
1148311,1148338
1148311,1148304
1148311,1148310
1148312,1148306
1148312,1148305
1148312,1148313
1148312,1148304
1148312,1148340
1148312,1148341
1148313,1158219
1148313,1148314
1148313,1158419
1148313,1148306
1148313,1148312
1148313,1148304
1148314,1148309
1148314,1148308
1148314,1158219
1148314,1148311
1148314,1148313
1148314,1148304
1148316,1148317
1148316,1148318
1148316,1147911
1148316,1148009
1148316,1148334
1148316,1148007
1148316,1148343
1148317,1148320
1148317,1148318
1148317,1148321
1148317,1148316
1148317,1148343
1148318,1148317
1148318,1148320
1148318,1148321
1148318,1148332
1148318,1148316
1148318,1148334
1148319,1148320
1148319,1148322
1148319,1148441
1148319,1148344
1148319,1148343
1148319,1148440
1148320,1148317
1148320,1148318
1148320,1148321
1148320,1148322
1148320,1148323
1148320,1148324
1148320,1148343
1148320,1148319
1148321,1148317
1148321,1148320
1148321,1148318
1148321,1148332
1148321,1148331
1148321,1148324
1148322,1148320
1148322,1148327
1148322,1148323
1148322,1148441
1148322,1148319
1148323,1148320
1148323,1148322
1148323,1148327
1148323,1148324
1148323,1148325
1148324,1148320
1148324,1148321
1148324,1148332
1148324,1148331
1148324,1148323
1148324,1148325
1148324,1148330
1148325,1148326
1148325,1148327
1148325,1148323
1148325,1148324
1148325,1148330
1148325,1148329
1148326,1148104
1148326,1148138
1148326,1148327
1148326,1148325
1148326,1148329
1148327,1148535
1148327,1148138
1148327,1148326
1148327,1148322
1148327,1148323
1148327,1148325
1148327,1148426
1148327,1148441
1148328,1147908
1148328,1148301
1148328,1148306
1148328,1147906
1148328,1147902
1148328,1148334
1148329,1148104
1148329,1148109
1148329,1148110
1148329,1148335
1148329,1148326
1148329,1148325
1148329,1148330
1148330,1148331
1148330,1148335
1148330,1148324
1148330,1148325
1148330,1148329
1148331,1148321
1148331,1148332
1148331,1148333
1148331,1148336
1148331,1148335
1148331,1148324
1148331,1148330
1148332,1148318
1148332,1148321
1148332,1148333
1148332,1148331
1148332,1148324
1148332,1148334
1148333,1148332
1148333,1148331
1148333,1148336
1148333,1148337
1148333,1148334
1148334,1148318
1148334,1148332
1148334,1148333
1148334,1148306
1148334,1148305
1148334,1148337
1148334,1148342
1148334,1147902
1148334,1148328
1148334,1147913
1148334,1147911
1148334,1148009
1148334,1148316
1148335,1148331
1148335,1148336
1148335,1148338
1148335,1148109
1148335,1148115
1148335,1148330
1148335,1148329
1148336,1148333
1148336,1148331
1148336,1148303
1148336,1148338
1148336,1148337
1148336,1148340
1148336,1148335
1148337,1148333
1148337,1148336
1148337,1148340
1148337,1148341
1148337,1148342
1148337,1148334
1148338,1148336
1148338,1148303
1148338,1148311
1148338,1148310
1148338,1148339
1148338,1148115
1148338,1148335
1148339,1148338
1148339,1148116
1148339,1148302
1148339,1148310
1148339,1148110
1148339,1148115
1148339,1148111
1148340,1148336
1148340,1148303
1148340,1148312
1148340,1148337
1148340,1148304
1148340,1148341
1148341,1148305
1148341,1148312
1148341,1148337
1148341,1148340
1148341,1148342
1148342,1148305
1148342,1148337
1148342,1148341
1148342,1148334
1148343,1148317
1148343,1148320
1148343,1148009
1148343,1148316
1148343,1148344
1148343,1148007
1148343,1148319
1148344,1148007
1148344,1148343
1148344,1148319
1148344,1148401
1148344,1148440
1148401,1148344
1148401,1148007
1148401,1148402
1148401,1148440
1148401,1148701
1148402,1148406
1148402,1148404
1148402,1148439
1148402,1148401
1148402,1148403
1148402,1148437
1148402,1148440
1148402,1148701
1148403,1148406
1148403,1148442
1148403,1148402
1148403,1148440
1148404,1148406
1148404,1148425
1148404,1148405
1148404,1148439
1148404,1148438
1148404,1148418
1148404,1148424
1148404,1148402
1148405,1148406
1148405,1148407
1148405,1148416
1148405,1148525
1148405,1148425
1148405,1148404
1148405,1148531
1148406,1148407
1148406,1148442
1148406,1148404
1148406,1148405
1148406,1148402
1148406,1148403
1148407,1148406
1148407,1148416
1148407,1148442
1148407,1148405
1148407,1148426
1148407,1148441
1148408,1148410
1148408,1148425
1148408,1148531
1148408,1148418
1148408,1148424
1148408,1148431
1148408,1148430
1148408,1148429
1148408,1148417
1148408,1148409
1148409,1148410
1148409,1148413
1148409,1148411
1148409,1148412
1148409,1148408
1148409,1148414
1148409,1148417
1148409,1148423
1148410,1148532
1148410,1148531
1148410,1148411
1148410,1148408
1148410,1148409
1148411,1148410
1148411,1148532
1148411,1148412
1148411,1148539
1148411,1148409
1148412,1148532
1148412,1148413
1148412,1148411
1148412,1148539
1148412,1148409
1148413,1148412
1148413,1148539
1148413,1148554
1148413,1148414
1148413,1148419
1148413,1148415
1148413,1148409
1148413,1148514
1148414,1148413
1148414,1148419
1148414,1148409
1148414,1148423
1148415,1148413
1148415,1148419
1148415,1148420
1148415,1148514
1148415,1148509
1148415,1148506
1148416,1148407
1148416,1148525
1148416,1148405
1148416,1148531
1148416,1148534
1148416,1148426
1148417,1148408
1148417,1148429
1148417,1148427
1148417,1148409
1148417,1148422
1148417,1148423
1148418,1148404
1148418,1148438
1148418,1148424
1148418,1148408
1148418,1148433
1148418,1148431
1148418,1148430
1148419,1148413
1148419,1148414
1148419,1148415
1148419,1148423
1148419,1148420
1148420,1148247
1148420,1148419
1148420,1148415
1148420,1148423
1148420,1148421
1148420,1148509
1148420,1148231
1148420,1148505
1148420,1148506
1148421,1148241
1148421,1148247
1148421,1148422
1148421,1148423
1148421,1148420
1148422,1148601
1148422,1148241
1148422,1148429
1148422,1148427
1148422,1148417
1148422,1148423
1148422,1148421
1148423,1148414
1148423,1148419
1148423,1148417
1148423,1148409
1148423,1148422
1148423,1148421
1148423,1148420
1148424,1148425
1148424,1148404
1148424,1148418
1148424,1148408
1148425,1148404
1148425,1148405
1148425,1148531
1148425,1148424
1148425,1148408
1148426,1148407
1148426,1148416
1148426,1148534
1148426,1148535
1148426,1148138
1148426,1148327
1148426,1148441
1148427,1148601
1148427,1148241
1148427,1148428
1148427,1148429
1148427,1148417
1148427,1148422
1148428,1148601
1148428,1148431
1148428,1148429
1148428,1148427
1148429,1148408
1148429,1148431
1148429,1148430
1148429,1148428
1148429,1148427
1148429,1148417
1148429,1148422
1148430,1148418
1148430,1148408
1148430,1148431
1148430,1148429
1148431,1148601
1148431,1148418
1148431,1148408
1148431,1148433
1148431,1148434
1148431,1148432
1148431,1148430
1148431,1148428
1148431,1148429
1148432,1148601
1148432,1148434
1148432,1148431
1148432,1148435
1148432,1148436
1148433,1148439
1148433,1148438
1148433,1148418
1148433,1148434
1148433,1148431
1148433,1148436
1148434,1148433
1148434,1148432
1148434,1148431
1148434,1148435
1148434,1148436
1148435,1148601
1148435,1148434
1148435,1148432
1148435,1148436
1148435,1148437
1148435,1148701
1148436,1148439
1148436,1148433
1148436,1148434
1148436,1148432
1148436,1148435
1148436,1148437
1148437,1148439
1148437,1148435
1148437,1148436
1148437,1148402
1148437,1148701
1148438,1148404
1148438,1148439
1148438,1148418
1148438,1148433
1148439,1148404
1148439,1148438
1148439,1148433
1148439,1148436
1148439,1148402
1148439,1148437
1148440,1148442
1148440,1148441
1148440,1148344
1148440,1148007
1148440,1148319
1148440,1148401
1148440,1148402
1148440,1148403
1148441,1148407
1148441,1148442
1148441,1148322
1148441,1148327
1148441,1148426
1148441,1148319
1148441,1148440
1148442,1148406
1148442,1148407
1148442,1148441
1148442,1148403
1148442,1148440
1148501,1148502
1148501,1148503
1148501,1148521
1148501,1148504
1148501,1148522
1148502,1158907
1148502,1148503
1148502,1148521
1148502,1148501
1148503,1158907
1148503,1148230
1148503,1148227
1148503,1148502
1148503,1158810
1148503,1148504
1148503,1148501
1148504,1148230
1148504,1148503
1148504,1148231
1148504,1148505
1148504,1148501
1148504,1148522
1148505,1148247
1148505,1148420
1148505,1148231
1148505,1148504
1148505,1148506
1148505,1148522
1148506,1148415
1148506,1148420
1148506,1148509
1148506,1148505
1148506,1148522
1148507,1148509
1148507,1148513
1148507,1148508
1148507,1148520
1148507,1148522
1148508,1148518
1148508,1148516
1148508,1148513
1148508,1148512
1148508,1148507
1148508,1148520
1148508,1148511
1148508,1148510
1148509,1148415
1148509,1148420
1148509,1148514
1148509,1148513
1148509,1148507
1148509,1148506
1148509,1148522
1148510,1158922
1148510,1148516
1148510,1148508
1148510,1148511
1148510,1158906
1148511,1158922
1148511,1158909
1148511,1148512
1148511,1148508
1148511,1148553
1148511,1148510
1148511,1148530
1148511,1148529
1148512,1148515
1148512,1148513
1148512,1148508
1148512,1148553
1148512,1148511
1148513,1148514
1148513,1148509
1148513,1148515
1148513,1148512
1148513,1148507
1148513,1148508
1148514,1148413
1148514,1148539
1148514,1148554
1148514,1148415
1148514,1148509
1148514,1148515
1148514,1148513
1148515,1148554
1148515,1148514
1148515,1148513
1148515,1148512
1148515,1148553
1148516,1158907
1148516,1148518
1148516,1148517
1148516,1148508
1148516,1148510
1148516,1158906
1148517,1158907
1148517,1148519
1148517,1148518
1148517,1148516
1148518,1148519
1148518,1148517
1148518,1148516
1148518,1148508
1148518,1148520
1148519,1158907
1148519,1148518
1148519,1148517
1148519,1148520
1148519,1148521
1148520,1148519
1148520,1148518
1148520,1148507
1148520,1148508
1148520,1148521
1148520,1148522
1148521,1158907
1148521,1148519
1148521,1148520
1148521,1148502
1148521,1148501
1148521,1148522
1148522,1148509
1148522,1148507
1148522,1148520
1148522,1148521
1148522,1148504
1148522,1148505
1148522,1148501
1148522,1148506
1148523,1148555
1148523,1148524
1148523,1148556
1148523,1148561
1148524,1148523
1148524,1148556
1148524,1148557
1148524,1148558
1148524,1148561
1148525,1148416
1148525,1148536
1148525,1148405
1148525,1148531
1148525,1148533
1148525,1148534
1148527,1148144
1148527,1149241
1148527,1149243
1148527,1149239
1148527,1148555
1148527,1148528
1148527,1148128
1148527,1148561
1148527,1148119
1148527,1148559
1148528,1149243
1148528,1149248
1148528,1148529
1148528,1148555
1148528,1148527
1148529,1158909
1148529,1148511
1148529,1148552
1148529,1148530
1148529,1149248
1148529,1148555
1148529,1148528
1148529,1148556
1148530,1148553
1148530,1148511
1148530,1148552
1148530,1148529
1148531,1148416
1148531,1148525
1148531,1148410
1148531,1148425
1148531,1148532
1148531,1148405
1148531,1148533
1148531,1148408
1148532,1148410
1148532,1148531
1148532,1148533
1148532,1148411
1148532,1148412
1148532,1148539
