SA1_2016,AREA_SKM,FEMALE,BORN_ELSEWHERE,NON_ENGLISH_LANGUGE,HIGH_SCHOOL_COMPLETE,AGE_UNDER_15,AGE_15_24,AGE_25_34,AGE_35_44,AGE_45_64,AGE_OVER_65,HIGH_SCHOOL_TOTAL,MEDIAN_AGE,MEDIAN_MORTGAGE_REPAY,MEDIAN_TOT_PRSNL_INC,MEDIAN_RENT,MEDIAN_TOT_FAM_INC,AVERAGE_NUM_PSNS_PER,MEDIAN_TOT_HHD,AVERAGE_HOUSEHOLD_SIZE,LEVERAGE_RATIO,MARRIED,DEFACTOR,NOT_MARRIED,AUSTRALIAN_TOTAL,AUSTRALIAN_ABORIGINAL_TOTAL,CHINESE_TOTAL,CROATIAN_TOTAL,DUTCH_TOTAL,ENGLISH_TOTAL,FILIPINO_TOTAL,FRENCH_TOTAL,GERMAN_TOTAL,GREEK_TOTAL,HUNGARIAN_TOTAL,INDIAN_TOTAL,IRISH_TOTAL,ITALIAN_TOTAL,KOREAN_TOTAL,LEBANESE_TOTAL,MACEDONIAN_TOTAL,MALTESE_TOTAL,MAORI_TOTAL,NEW_ZEALANDER_TOTAL,POLISH_TOTAL,RUSSIAN_TOTAL,SCOTTISH_TOTAL,SERBIAN_TOTAL,SOUTH_AFRICAN_TOTAL,SPANISH_TOTAL,SRI_LANKAN_TOTAL,TURKISH_TOTAL,VIETNAMESE_TOTAL,WELSH_TOTAL,OTHER_TOTAL,LOW_ENGLISH,CHRISTIANITY,ISLAM,HINDUISM,JUDAISM,BUDDHISM,OTHER_RELIGION,NO_RELIGION,FAMILY_COUPLE_CHILDREN_DEPENDENTS,ONE_PARENT_FAMILIES,Owned_outright_Total,Owned_with_a_mortgage_Total,Rented_Real_Estate_Agent_Total,HOUSING_PUBLIC_HOUSING,HOUSING_SHARE_HOUSE,HOUSING_CO_OPERATIVE,HOUSING_RENTAL,NO_INTERNET_TOTAL,LABOUR_FORCE,LABOUR_FORCE.1,DIFF_ADDRESS_1YR,DIFF_ADDRESS_5YR,DIPLOMA_ABOVE,AGRICULTURE_TOTAL,MINING_TOTAL,MANUFACTURING_TOTAL,CONSTRUCTION_TOTAL,RETAIL_TOTAL,REAL_ESTATE_TOTAL,ADMIN_TOTAL,PUBLIC_ADMIN_TOTAL,EDUCATION_SECTOR_TOTAL,HEALTHCARE_TOTAL,WHITECOLLAR,BLUECOLLAR,NOT_USE_PUBLIC_TRANSPORT,2PP
116031317,8.6855,0.5059,0.4634,0.5122,0.3748,0.2492,0.1413,0.1599,0.1375,0.2077,0.1047,0.3748,32,1722,487,330,1298,1.1,1.2,3.1,0.3588,0.4551,0.0634,0.4811,0.191,0.0054,0.0258,0.0108,0.0033,0.1642,0.1165,0.0022,0.0178,0.0072,0.0021,0.0693,0.0358,0.0126,0.0019,0.0184,0.0019,0.0127,0.0107,0.0039,0.0057,0.0019,0.0334,0.0022,0.0011,0.0096,0.0053,0.0147,0.0043,0.0022,0.3435,0.1422,0.5455,0.1792,0.0459,0.0004,0.0097,0.0128,0.1254,0.3995,0.6509,0.1951,0.2781,0.3046,0.1066,0.0543,0.0078,0.4894,0.1829,0.525,0.111,0.1464,0.3586,0.0928,0.004,0.0009,0.0882,0.0722,0.116,0.0125,0.0429,0.0512,0.0476,0.1319,0.062,0.1535,0.6728,0
116031319,14.6244,0.5071,0.4524,0.4672,0.4402,0.2062,0.1491,0.1458,0.1389,0.2435,0.1163,0.4402,34,2000,663,400,1847,1.0,1.817,3.4,0.2752,0.508,0.0652,0.4266,0.1828,0.0027,0.0353,0.0119,0.0057,0.1682,0.1883,0.003,0.0191,0.01,0.0032,0.0767,0.0435,0.0244,0.0035,0.0135,0.0014,0.0364,0.0093,0.0047,0.0102,0.0025,0.0322,0.0022,0.0056,0.0174,0.0045,0.0105,0.0078,0.002,0.2432,0.0891,0.652,0.0862,0.0633,0.0,0.0158,0.0146,0.1071,0.4045,0.4653,0.2517,0.4543,0.1768,0.0307,0.0475,0.002,0.2643,0.1018,0.63,0.069,0.1258,0.3274,0.0801,0.0028,0.0026,0.0925,0.0769,0.1101,0.0122,0.0361,0.0584,0.0527,0.1358,0.1093,0.1761,0.701,0
117011321,3.4308,0.5005,0.305,0.2545,0.4656,0.2064,0.1157,0.1487,0.1714,0.2388,0.1194,0.4656,36,2600,900,520,2290,1.1,2.028,2.8,0.3205,0.4782,0.1167,0.4059,0.2739,0.0051,0.0694,0.0178,0.0082,0.2743,0.0267,0.0084,0.0235,0.0354,0.0066,0.0162,0.1191,0.0467,0.0031,0.0082,0.0046,0.0181,0.0112,0.0139,0.0084,0.0079,0.0728,0.0095,0.0078,0.0155,0.0025,0.0055,0.0059,0.0063,0.1496,0.0794,0.6121,0.0151,0.0103,0.0202,0.02,0.0035,0.2311,0.412,0.414,0.2338,0.3995,0.2185,0.0496,0.0433,0.0055,0.3343,0.1166,0.682,0.039,0.1464,0.3953,0.1182,0.002,0.0005,0.0412,0.0921,0.0818,0.0201,0.0366,0.0841,0.0861,0.1039,0.1866,0.1316,0.7117,0
117011322,6.165,0.4989,0.5169,0.5411,0.5611,0.1513,0.1495,0.224,0.1511,0.2035,0.1205,0.5611,33,2330,687,520,1820,1.2,1.596,2.6,0.365,0.4199,0.1009,0.479,0.1433,0.0029,0.1851,0.0079,0.0044,0.1454,0.0329,0.0047,0.0164,0.071,0.003,0.0302,0.0618,0.036,0.0075,0.011,0.003,0.0129,0.0068,0.0071,0.0059,0.0095,0.0327,0.005,0.0023,0.016,0.0024,0.0235,0.0085,0.0032,0.2608,0.1411,0.5007,0.0855,0.0268,0.0093,0.0523,0.0033,0.2341,0.3298,0.469,0.2371,0.2578,0.3292,0.0712,0.0527,0.004,0.4703,0.1507,0.63,0.062,0.1892,0.4416,0.1587,0.0011,0.0012,0.0408,0.0615,0.0969,0.0215,0.0462,0.0636,0.0601,0.0979,0.1812,0.1359,0.5517,0
117011323,3.1187,0.5106,0.4181,0.4232,0.4781,0.1752,0.1348,0.1468,0.1412,0.2395,0.1613,0.4781,38,2300,643,400,1717,1.0,1.334,2.6,0.431,0.439,0.0785,0.483,0.1874,0.0041,0.1052,0.0096,0.0054,0.1844,0.0295,0.0079,0.021,0.0572,0.0055,0.0268,0.0874,0.0372,0.004,0.0129,0.0019,0.0141,0.0055,0.0089,0.0097,0.0119,0.045,0.0057,0.0077,0.0161,0.0011,0.0162,0.0069,0.0025,0.2425,0.1346,0.5503,0.068,0.0216,0.0258,0.0277,0.0051,0.1966,0.3437,0.6189,0.2615,0.2421,0.2533,0.1364,0.0483,0.0069,0.4528,0.1743,0.574,0.06,0.1188,0.3451,0.1285,0.001,0.0006,0.0462,0.0782,0.1059,0.0204,0.0441,0.0632,0.0802,0.1265,0.145,0.1305,0.6692,0
117021326,5.8127,0.5102,0.3712,0.3729,0.5554,0.1424,0.1104,0.2186,0.1691,0.2279,0.1315,0.5554,36,2383,791,450,2094,1.1,1.807,2.5,0.3297,0.3413,0.1639,0.4952,0.2063,0.0055,0.0609,0.0048,0.008,0.2434,0.0173,0.0076,0.0282,0.0888,0.0037,0.014,0.118,0.0398,0.0029,0.032,0.0035,0.0061,0.0043,0.0093,0.0078,0.0042,0.0749,0.0035,0.0036,0.0102,0.0028,0.0067,0.0748,0.0073,0.1607,0.2419,0.3816,0.0303,0.0164,0.0037,0.0589,0.0056,0.4001,0.3011,0.5876,0.2427,0.268,0.3164,0.0455,0.0672,0.012,0.4531,0.135,0.647,0.056,0.1629,0.3989,0.1818,0.0022,0.0011,0.0454,0.0521,0.0829,0.0132,0.0377,0.07,0.1044,0.1041,0.2486,0.1093,0.4781,0
117021327,3.0033,0.5035,0.279,0.2074,0.6081,0.1337,0.11,0.2504,0.1786,0.2253,0.1016,0.6081,35,2600,1038,460,2618,1.0,2.062,2.3,0.3152,0.317,0.1861,0.497,0.2529,0.0033,0.0497,0.0079,0.0133,0.3159,0.0089,0.0097,0.0388,0.0415,0.0051,0.0136,0.1566,0.0524,0.0044,0.0116,0.0028,0.0065,0.0036,0.0126,0.01,0.0048,0.1054,0.0056,0.0045,0.0107,0.003,0.0041,0.0158,0.0099,0.1408,0.1072,0.3585,0.0091,0.0073,0.0039,0.025,0.0038,0.4675,0.3046,0.4355,0.2011,0.2824,0.3684,0.0216,0.0765,0.0061,0.48,0.1004,0.706,0.043,0.1856,0.4523,0.2077,0.0016,0.0012,0.0308,0.0485,0.0671,0.0186,0.0346,0.0693,0.1197,0.106,0.3298,0.0823,0.4501,0
117021328,3.8539,0.4986,0.3333,0.2981,0.5697,0.1494,0.1137,0.216,0.1843,0.2357,0.1006,0.5697,35,2600,926,580,2357,1.0,2.092,2.6,0.3107,0.3388,0.1791,0.4827,0.2348,0.0048,0.0739,0.0071,0.0115,0.2831,0.0194,0.0089,0.0336,0.0417,0.0037,0.0149,0.1338,0.0331,0.0033,0.0101,0.0306,0.0096,0.0087,0.0103,0.0084,0.0054,0.0813,0.0031,0.0042,0.0064,0.0015,0.0062,0.0435,0.0078,0.1577,0.1721,0.365,0.0199,0.0127,0.0046,0.0548,0.0059,0.4361,0.3189,0.4786,0.2606,0.379,0.2441,0.0046,0.0655,0.0028,0.3243,0.1142,0.712,0.046,0.1754,0.4125,0.1702,0.0026,0.0018,0.0408,0.0591,0.0722,0.0177,0.0472,0.0719,0.0975,0.0962,0.2659,0.1259,0.4742,0
117031329,0.8569,0.4216,0.3875,0.2108,0.6837,0.0483,0.0894,0.3492,0.1932,0.23,0.0904,0.6837,35,2500,1285,560,3095,1.1,2.158,1.8,0.2896,0.2086,0.257,0.5343,0.1665,0.0006,0.0534,0.0047,0.0157,0.3013,0.0092,0.0212,0.041,0.0148,0.0066,0.0155,0.1292,0.0459,0.0058,0.0059,0.0023,0.0061,0.0047,0.0089,0.0151,0.0095,0.0945,0.0026,0.0052,0.014,0.0023,0.0026,0.0086,0.0083,0.1549,0.0465,0.2904,0.0079,0.0123,0.0161,0.0374,0.0043,0.4368,0.1294,0.5037,0.1572,0.2058,0.4549,0.0234,0.102,0.005,0.5977,0.0861,0.692,0.046,0.2425,0.552,0.196,0.0014,0.0004,0.0184,0.0302,0.0649,0.0218,0.043,0.0478,0.0615,0.0909,0.3893,0.0725,0.5923,0
117031330,4.32,0.4886,0.3264,0.1838,0.6957,0.1082,0.0913,0.3297,0.216,0.2038,0.0506,0.6957,34,2500,1360,600,2955,1.1,2.447,2.1,0.2554,0.2673,0.2846,0.4486,0.2459,0.004,0.0768,0.006,0.0139,0.3357,0.0123,0.0156,0.0424,0.0164,0.0054,0.0156,0.1544,0.0393,0.0067,0.0075,0.0049,0.0063,0.0053,0.0143,0.0111,0.0089,0.1055,0.0046,0.0052,0.0112,0.0039,0.002,0.0137,0.0101,0.131,0.0511,0.2931,0.006,0.0065,0.0087,0.0272,0.0033,0.5342,0.2412,0.3538,0.1268,0.3419,0.398,0.0219,0.0656,0.0101,0.5019,0.0521,0.791,0.035,0.2321,0.5517,0.2213,0.0017,0.0013,0.0265,0.0421,0.0658,0.0188,0.0388,0.074,0.091,0.0872,0.4145,0.0742,0.4535,0
117031331,2.3018,0.5236,0.3778,0.265,0.6699,0.0888,0.164,0.2706,0.1549,0.2135,0.1085,0.6699,33,2600,950,508,2572,1.1,1.814,2.0,0.3583,0.2697,0.1857,0.545,0.207,0.0041,0.1218,0.0053,0.013,0.2916,0.01,0.0139,0.0398,0.0172,0.005,0.018,0.135,0.0376,0.0074,0.0071,0.0016,0.0038,0.0053,0.0098,0.0116,0.0078,0.0911,0.0032,0.003,0.0107,0.0048,0.0055,0.0201,0.0073,0.141,0.0796,0.3092,0.0127,0.0095,0.0052,0.0449,0.0076,0.4716,0.2047,0.6535,0.1662,0.1869,0.3719,0.1292,0.0794,0.0114,0.6016,0.1081,0.637,0.063,0.2625,0.5448,0.2362,0.0023,0.0007,0.023,0.0411,0.0658,0.0197,0.0305,0.0536,0.1249,0.1031,0.3295,0.0607,0.5232,0
117031332,3.2812,0.5095,0.3489,0.2272,0.724,0.086,0.2342,0.287,0.1609,0.1758,0.0565,0.724,30,2600,922,500,2730,1.1,1.895,2.1,0.343,0.2167,0.2144,0.5687,0.2358,0.0027,0.1127,0.0051,0.0134,0.3182,0.0099,0.0132,0.0406,0.0211,0.005,0.0182,0.1505,0.0347,0.007,0.0072,0.0037,0.0054,0.0041,0.0118,0.0097,0.0059,0.1032,0.003,0.0049,0.0078,0.0041,0.0027,0.011,0.0096,0.132,0.0627,0.2558,0.01,0.0095,0.0066,0.0313,0.0056,0.553,0.2534,0.3899,0.1415,0.2088,0.407,0.0483,0.102,0.034,0.6171,0.0736,0.684,0.061,0.2843,0.5881,0.219,0.0016,0.0008,0.0248,0.0388,0.0668,0.0128,0.0301,0.0633,0.1241,0.1038,0.3393,0.0665,0.4345,0
117031333,1.4591,0.4364,0.3475,0.1826,0.6228,0.0371,0.1092,0.3317,0.1762,0.2236,0.1216,0.6228,35,2167,1304,480,2903,1.1,1.861,1.6,0.2911,0.1967,0.2354,0.5677,0.1665,0.0018,0.0399,0.0051,0.0121,0.2985,0.012,0.0205,0.04,0.0135,0.0063,0.0141,0.1308,0.0415,0.0064,0.0061,0.002,0.0033,0.004,0.0099,0.0128,0.0097,0.0893,0.0027,0.0049,0.0137,0.0018,0.0035,0.0059,0.0073,0.1261,0.0451,0.3042,0.0083,0.0082,0.0149,0.0242,0.0036,0.3959,0.1071,0.872,0.1623,0.1554,0.4965,0.0445,0.0951,0.0038,0.65,0.1079,0.626,0.042,0.2216,0.5032,0.1773,0.002,0.0021,0.0207,0.0311,0.0625,0.0248,0.0396,0.1144,0.0621,0.0736,0.343,0.0706,0.5369,0
117031334,1.4913,0.5042,0.6006,0.5085,0.7119,0.0724,0.225,0.3203,0.1547,0.1569,0.0708,0.7119,30,2400,761,600,2366,1.2,1.941,2.2,0.3091,0.2799,0.1426,0.5775,0.1098,0.0021,0.2798,0.0025,0.0078,0.1574,0.0157,0.0143,0.0199,0.0082,0.0033,0.0352,0.0605,0.0361,0.0411,0.0058,0.0019,0.0024,0.0021,0.0062,0.008,0.0077,0.0425,0.0046,0.0024,0.0112,0.0033,0.0043,0.0165,0.0035,0.1797,0.1325,0.2785,0.0181,0.0259,0.0032,0.0842,0.0048,0.4433,0.1998,0.5586,0.1488,0.1764,0.4174,0.05,0.1141,0.0348,0.6375,0.0702,0.619,0.076,0.3219,0.6055,0.1951,0.0011,0.0016,0.0231,0.0339,0.0743,0.0206,0.0465,0.0372,0.0559,0.0616,0.2655,0.0888,0.6141,0
117031335,2.1631,0.4834,0.5047,0.3945,0.6925,0.0563,0.2159,0.3292,0.1404,0.1747,0.0833,0.6925,31,2492,792,540,2307,1.1,1.562,2.0,0.3988,0.1868,0.1926,0.6201,0.1483,0.0052,0.2107,0.0041,0.0093,0.2208,0.0114,0.0152,0.0307,0.0165,0.0048,0.0175,0.0967,0.0294,0.0137,0.0114,0.0011,0.0037,0.0043,0.0086,0.0084,0.0099,0.066,0.0039,0.0031,0.0122,0.0029,0.0035,0.0158,0.0054,0.168,0.1242,0.2591,0.0182,0.0134,0.0091,0.0619,0.0048,0.48,0.1556,0.7319,0.1201,0.1776,0.3798,0.1354,0.1004,0.0175,0.6545,0.1272,0.596,0.076,0.28,0.597,0.1898,0.0015,0.0015,0.0245,0.0339,0.075,0.0183,0.0409,0.0563,0.0823,0.0836,0.2829,0.0773,0.474,0
117031336,1.3164,0.4256,0.4477,0.2855,0.6873,0.0489,0.0976,0.3639,0.1966,0.2046,0.0883,0.6873,34,2500,1160,550,2944,1.1,2.144,1.9,0.2915,0.1864,0.2505,0.5631,0.1571,0.0023,0.0922,0.0041,0.0138,0.275,0.0124,0.0218,0.0336,0.0202,0.0049,0.0152,0.1199,0.0402,0.0112,0.0056,0.0019,0.006,0.0033,0.0098,0.0104,0.0106,0.0771,0.0026,0.0044,0.0133,0.003,0.0025,0.0114,0.0069,0.179,0.1145,0.2806,0.0128,0.0106,0.009,0.0636,0.004,0.4503,0.1343,0.5714,0.1239,0.1989,0.4277,0.1051,0.0955,0.0043,0.6408,0.1104,0.684,0.046,0.2445,0.5493,0.1918,0.0013,0.0013,0.0255,0.0292,0.0718,0.0158,0.0438,0.0487,0.0643,0.0816,0.3719,0.0784,0.5387,0
117031337,4.2934,0.4961,0.6803,0.6061,0.7113,0.0455,0.2125,0.3894,0.1515,0.1392,0.062,0.7113,30,2500,634,725,1960,1.4,1.943,2.4,0.3217,0.2604,0.1143,0.6254,0.0594,0.0003,0.2797,0.0026,0.0039,0.1067,0.0084,0.0092,0.0149,0.006,0.002,0.0333,0.0377,0.02,0.0503,0.0046,0.0006,0.0014,0.0011,0.0024,0.0037,0.0055,0.0249,0.0016,0.0013,0.0068,0.002,0.0021,0.0173,0.003,0.2799,0.1918,0.2373,0.0157,0.0266,0.0039,0.2217,0.0043,0.322,0.1469,0.5785,0.1649,0.1383,0.5133,0.0058,0.1015,0.0014,0.645,0.0707,0.618,0.065,0.3,0.6141,0.1631,0.0017,0.003,0.0262,0.0254,0.0739,0.0223,0.0592,0.0276,0.0343,0.0692,0.2187,0.1348,0.5506,0
117031338,3.5809,0.4884,0.541,0.4597,0.6649,0.0854,0.2048,0.3315,0.1443,0.1523,0.0819,0.6649,30,2300,861,580,2272,1.2,1.747,2.2,0.3291,0.2606,0.1935,0.546,0.1292,0.0046,0.2648,0.0046,0.0087,0.1857,0.0121,0.009,0.0253,0.0316,0.0038,0.016,0.0878,0.0316,0.0183,0.0089,0.0021,0.0043,0.0048,0.0074,0.0089,0.0202,0.0494,0.0045,0.0035,0.0096,0.0025,0.0051,0.0112,0.0046,0.1537,0.1322,0.3401,0.0195,0.0093,0.015,0.0458,0.0036,0.4315,0.2112,0.5963,0.105,0.2319,0.3917,0.1313,0.075,0.0104,0.6244,0.1207,0.606,0.07,0.2898,0.6091,0.1943,0.0015,0.0024,0.0288,0.0578,0.086,0.029,0.0445,0.0595,0.0674,0.0803,0.269,0.0791,0.5003,0
118011339,2.4963,0.5068,0.3749,0.1999,0.6188,0.153,0.0903,0.2579,0.1771,0.2075,0.1142,0.6188,34,3000,1172,627,2994,1.0,2.385,2.4,0.3145,0.3636,0.1829,0.4534,0.221,0.0012,0.0244,0.0053,0.012,0.3137,0.0064,0.0242,0.042,0.0215,0.0142,0.008,0.1383,0.0558,0.0023,0.0074,0.002,0.0044,0.0035,0.0156,0.0189,0.0227,0.0857,0.0022,0.016,0.0154,0.0023,0.0016,0.0024,0.0083,0.1677,0.0345,0.3753,0.0033,0.0034,0.0864,0.0114,0.002,0.3803,0.3424,0.2902,0.2498,0.2316,0.3509,0.0184,0.0973,0.0014,0.4792,0.0874,0.694,0.038,0.195,0.4515,0.1802,0.0022,0.0012,0.0269,0.0677,0.0618,0.0254,0.0468,0.0393,0.0758,0.0954,0.3305,0.0778,0.5212,0
118011340,2.4605,0.5043,0.3777,0.1909,0.6223,0.1537,0.0844,0.2912,0.1941,0.1844,0.0927,0.6223,33,3000,1227,640,2967,1.1,2.353,2.3,0.3187,0.3333,0.198,0.4683,0.2143,0.0007,0.0215,0.0054,0.0128,0.3022,0.0059,0.0231,0.0471,0.0213,0.0142,0.0074,0.1221,0.0528,0.0021,0.0059,0.0014,0.0033,0.0044,0.0146,0.0245,0.0212,0.0767,0.0026,0.0322,0.017,0.0011,0.0022,0.0016,0.0069,0.1782,0.0244,0.3132,0.0025,0.0028,0.1317,0.0117,0.0024,0.3817,0.3389,0.338,0.2,0.2195,0.4103,0.0172,0.1018,0.0026,0.5412,0.0803,0.702,0.037,0.2113,0.4734,0.1684,0.0016,0.0016,0.0255,0.0617,0.0697,0.0266,0.0457,0.0323,0.0734,0.0808,0.3431,0.0676,0.5246,0
118011341,2.5234,0.5283,0.3955,0.2324,0.5978,0.15,0.096,0.2106,0.1633,0.2118,0.1683,0.5978,37,3000,1079,600,2790,1.0,2.153,2.3,0.3484,0.376,0.1553,0.4686,0.1999,0.0009,0.0526,0.0052,0.0101,0.2854,0.0105,0.0172,0.0343,0.0209,0.0136,0.0108,0.1326,0.0472,0.0075,0.0049,0.0008,0.0052,0.004,0.012,0.0195,0.0236,0.0714,0.0018,0.0136,0.0138,0.0017,0.0013,0.0037,0.0074,0.1688,0.0552,0.3883,0.0055,0.0054,0.089,0.0181,0.0029,0.3295,0.3296,0.4293,0.2723,0.2332,0.3313,0.0187,0.0846,0.0084,0.4564,0.1007,0.628,0.041,0.1868,0.4461,0.1791,0.0021,0.0007,0.0231,0.059,0.069,0.0244,0.0495,0.0442,0.0825,0.1045,0.2953,0.0644,0.4469,0
118011343,4.7139999999999995,0.5326,0.334,0.1634,0.6486,0.1438,0.0981,0.1869,0.139,0.2325,0.2001,0.6486,39,3000,1406,657,3574,0.9,2.685,2.2,0.2793,0.435,0.1284,0.437,0.2257,0.0002,0.0484,0.004,0.0111,0.3128,0.007,0.0164,0.0423,0.029,0.0251,0.0109,0.1201,0.0376,0.0035,0.0101,0.0013,0.0027,0.0024,0.012,0.0329,0.0213,0.0942,0.0025,0.0302,0.0083,0.002,0.0018,0.0041,0.0071,0.1549,0.0231,0.3939,0.0038,0.0044,0.1519,0.0117,0.003,0.2945,0.2833,0.4384,0.358,0.2244,0.2898,0.0007,0.0813,0.0004,0.3837,0.0637,0.623,0.033,0.1863,0.4604,0.2003,0.0044,0.0017,0.0256,0.0408,0.0669,0.0466,0.0402,0.0322,0.0685,0.1086,0.3335,0.0374,0.5233,0
118011344,1.8705,0.5215,0.4277,0.2275,0.6124,0.2015,0.1006,0.131,0.1719,0.2437,0.1501,0.6124,38,3000,1074,600,2879,1.0,2.295,2.6,0.3268,0.524,0.0988,0.377,0.1891,0.0006,0.0354,0.0043,0.01,0.2309,0.0099,0.0103,0.0421,0.0301,0.0338,0.009,0.0761,0.037,0.0018,0.0054,0.0016,0.0026,0.0018,0.0097,0.0429,0.047,0.048,0.0046,0.1052,0.0109,0.0017,0.0035,0.0022,0.0047,0.2435,0.0278,0.2635,0.0049,0.0037,0.3924,0.0104,0.0031,0.2124,0.3975,0.3279,0.3136,0.2975,0.2744,0.0025,0.0622,0.0048,0.3549,0.0763,0.664,0.041,0.134,0.3868,0.1661,0.0015,0.0018,0.0278,0.0636,0.0801,0.0369,0.0416,0.0318,0.0866,0.1295,0.2943,0.057,0.643,0
118011345,3.725,0.5253,0.3086,0.1387,0.6719,0.1304,0.0957,0.25,0.1765,0.2205,0.1272,0.6719,36,3245,1393,575,3597,1.0,2.396,2.1,0.3386,0.3433,0.1756,0.481,0.2499,0.0005,0.0315,0.0059,0.0127,0.3791,0.0068,0.0194,0.0413,0.0251,0.0079,0.0105,0.167,0.0392,0.0032,0.0066,0.0015,0.0041,0.0024,0.0129,0.0149,0.0102,0.1172,0.0028,0.0073,0.009,0.0025,0.0015,0.0042,0.0087,0.1172,0.0252,0.4118,0.0035,0.0051,0.0249,0.014,0.0029,0.4016,0.2862,0.3885,0.2562,0.2402,0.3669,0.0074,0.0872,0.0025,0.4739,0.0725,0.706,0.033,0.2159,0.5083,0.229,0.0022,0.0019,0.0204,0.0372,0.0619,0.0314,0.0358,0.0457,0.0708,0.0967,0.3887,0.0452,0.5382,0
118011346,5.1361,0.5331,0.3385,0.1676,0.5963,0.203,0.1361,0.0912,0.1268,0.2628,0.1805,0.5963,41,3467,1159,650,3603,0.9,2.898,2.7,0.2991,0.5421,0.0814,0.3761,0.2479,0.0,0.0491,0.0052,0.0104,0.2955,0.006,0.0127,0.0446,0.0508,0.0186,0.0091,0.1169,0.0378,0.0038,0.0095,0.0007,0.0047,0.0015,0.0092,0.0296,0.0254,0.0878,0.0033,0.052,0.0067,0.0036,0.0041,0.0026,0.0055,0.1599,0.0299,0.428,0.0049,0.0046,0.2046,0.0123,0.0029,0.2369,0.3839,0.334,0.4221,0.2681,0.1915,0.0007,0.062,0.0045,0.2693,0.062,0.593,0.038,0.1499,0.4045,0.185,0.0037,0.0026,0.0271,0.0408,0.08,0.0579,0.0375,0.0464,0.0772,0.1127,0.2857,0.0322,0.6067,0
118011347,1.2805,0.5459,0.3059,0.1399,0.6484,0.1472,0.0822,0.172,0.1465,0.2328,0.2182,0.6484,41,3100,1382,660,3662,0.9,2.557,2.2,0.3031,0.424,0.1429,0.4329,0.232,0.0,0.0437,0.006,0.0098,0.3573,0.0064,0.015,0.0407,0.0206,0.0168,0.0139,0.1508,0.0336,0.0025,0.0108,0.0023,0.0025,0.0021,0.0092,0.0167,0.0135,0.1123,0.0021,0.0139,0.009,0.0036,0.0014,0.0047,0.006,0.1325,0.0268,0.4258,0.0023,0.0069,0.0802,0.0121,0.0025,0.3327,0.3024,0.4502,0.345,0.2448,0.2659,0.0056,0.0755,0.0023,0.3575,0.0596,0.625,0.032,0.184,0.4536,0.2104,0.0028,0.0035,0.0212,0.0344,0.0717,0.0371,0.0298,0.0288,0.075,0.1023,0.348,0.035,0.4971,0
118021348,3.8356,0.5272,0.3299,0.1724,0.6033,0.1651,0.0969,0.2144,0.1762,0.2299,0.1177,0.6033,36,3000,1197,585,3009,1.0,2.342,2.4,0.3202,0.386,0.1641,0.45,0.2431,0.0013,0.0347,0.0061,0.0132,0.3319,0.0058,0.0188,0.0415,0.0348,0.0065,0.0108,0.1731,0.0442,0.0029,0.013,0.0011,0.006,0.0031,0.0119,0.0133,0.0135,0.0929,0.0031,0.0127,0.0091,0.0019,0.003,0.0035,0.0099,0.128,0.0355,0.4645,0.0064,0.0051,0.0328,0.0134,0.0028,0.3525,0.3517,0.3654,0.2394,0.2282,0.3417,0.0719,0.0695,0.0038,0.4997,0.1004,0.691,0.037,0.1769,0.4454,0.1985,0.002,0.0018,0.0262,0.0689,0.0598,0.0265,0.0407,0.0588,0.1029,0.1184,0.3247,0.0666,0.5599,0
118021350,11.8254,0.4782,0.3099,0.2464,0.4246,0.1661,0.1207,0.1224,0.1438,0.2688,0.1778,0.4246,41,2600,735,410,2204,1.0,1.767,2.7,0.3679,0.4714,0.0878,0.4408,0.2428,0.0109,0.0921,0.0067,0.0059,0.2426,0.0094,0.0126,0.0246,0.0416,0.0062,0.0125,0.1153,0.0469,0.0042,0.0102,0.0011,0.0188,0.0087,0.0079,0.0094,0.0114,0.0616,0.0044,0.0078,0.0101,0.0012,0.0031,0.0054,0.0054,0.1275,0.0901,0.5585,0.0134,0.0059,0.0256,0.019,0.0046,0.2103,0.3415,0.5439,0.3166,0.2963,0.1477,0.1347,0.0347,0.0102,0.3392,0.157,0.534,0.045,0.1085,0.2994,0.1122,0.0022,0.0017,0.0392,0.0882,0.0852,0.0225,0.0316,0.0801,0.1058,0.1194,0.1667,0.0963,0.7037,0
118021564,2.6422,0.4977,0.5096,0.4538,0.7105,0.0984,0.3558,0.2068,0.1093,0.1362,0.0933,0.7105,26,2600,511,515,2197,1.1,1.642,2.4,0.3959,0.3242,0.1202,0.5554,0.1599,0.0024,0.2708,0.0036,0.0081,0.1802,0.0138,0.008,0.0267,0.0452,0.0046,0.0288,0.0966,0.0278,0.0118,0.0093,0.0011,0.0034,0.0029,0.0061,0.0083,0.0084,0.0495,0.0027,0.0074,0.009,0.008,0.0028,0.0126,0.0044,0.1662,0.0796,0.3855,0.0334,0.0221,0.0229,0.0477,0.0046,0.3741,0.2895,0.4433,0.2162,0.1683,0.409,0.0185,0.1006,0.0229,0.5812,0.0834,0.545,0.107,0.2964,0.6101,0.2153,0.0012,0.0015,0.0237,0.0502,0.0875,0.0202,0.0386,0.0403,0.1354,0.114,0.2086,0.0681,0.5092,0
